"date","wdw_ticket_season","wdwseason","wdwmaxtemp","wdwmintemp","wdwmeantemp","mkopen","mkclose","mkhours","epopen","epclose","ephours","hsopen","hsclose","hshours","akopen","akclose","akhours"
2016-11-29,"regular","THANKSGIVING",83.19,64.37,73.78,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-11-30,"regular","FALL",83.68,65.88,74.78,32400,82800,14,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-01,"regular","WINTER",84.91,66.68,75.8,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-02,"regular","WINTER",74.57,58.31,66.44,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-03,"regular","WINTER",76.89,56.26,66.58,28800,86400,16,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-04,"regular","WINTER",82,59.46,70.73,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-05,"regular","WINTER",85.68,64.33,75.01,32400,82800,14,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-06,"regular","WINTER",81.78,66.75,74.27,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-07,"regular","WINTER",76.89,62.38,69.64,32400,82800,14,32400,77400,12.5,32400,68400,10,32400,66600,9.5
2016-12-08,"regular","WINTER",71.31,56.99,64.15,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-09,"regular","WINTER",NA,NA,NA,32400,68400,10,32400,77400,12.5,32400,75600,12,32400,68400,10
2016-12-10,"regular","WINTER",71.41,49.28,60.35,28800,86400,16,32400,77400,12.5,32400,75600,12,32400,68400,10
2016-12-11,"regular","WINTER",75.04,55.55,65.3,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-12,"regular","WINTER",81.91,65.71,73.81,32400,82800,14,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-13,"regular","WINTER",82.14,62.42,72.28,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-14,"regular","WINTER",82.76,62.22,72.49,32400,82800,14,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-15,"regular","WINTER",74.24,58.69,66.47,32400,68400,10,32400,77400,12.5,32400,68400,10,32400,68400,10
2016-12-16,"regular","WINTER",77.83,54.29,66.06,32400,68400,10,32400,77400,12.5,32400,81000,13.5,32400,68400,10
2016-12-17,"regular","WINTER",83.13,60.78,71.96,28800,86400,16,32400,77400,12.5,32400,77400,12.5,32400,68400,10
2016-12-18,"regular","CHRISTMAS",86.74,67.06,76.9,28800,68400,11,32400,77400,12.5,30600,79200,13.5,32400,70200,10.5
2016-12-19,"regular","CHRISTMAS",84.33,71.31,77.82,28800,86400,16,32400,77400,12.5,30600,79200,13.5,32400,70200,10.5
2016-12-20,"regular","CHRISTMAS",70.47,62.94,66.71,28800,86400,16,32400,77400,12.5,30600,79200,13.5,32400,70200,10.5
2016-12-21,"regular","CHRISTMAS",65.05,55.26,60.16,28800,86400,16,32400,77400,12.5,30600,79200,13.5,32400,70200,10.5
2016-12-22,"peak","CHRISTMAS",77.44,52.32,64.88,28800,68400,11,32400,77400,12.5,30600,79200,13.5,32400,70200,10.5
2016-12-23,"peak","CHRISTMAS",79.05,58.43,68.74,28800,86400,16,32400,77400,12.5,30600,79200,13.5,32400,70200,10.5
2016-12-24,"peak","CHRISTMAS",81.16,61.53,71.35,28800,86400,16,32400,77400,12.5,30600,79200,13.5,32400,70200,10.5
2016-12-25,"peak","CHRISTMAS",81.17,64.7,72.94,28800,86400,16,28800,81000,14.5,28800,82800,15,28800,73800,12.5
2016-12-26,"peak","CHRISTMAS",80.14,65.65,72.9,28800,86400,16,28800,81000,14.5,28800,82800,15,28800,73800,12.5
2016-12-27,"peak","CHRISTMAS PEAK",81.68,63.01,72.35,28800,86400,16,28800,81000,14.5,28800,82800,15,28800,73800,12.5
2016-12-28,"peak","CHRISTMAS PEAK",82.06,63.35,72.71,28800,86400,16,28800,81000,14.5,28800,82800,15,28800,73800,12.5
2016-12-29,"peak","CHRISTMAS PEAK",80.56,61.59,71.08,28800,86400,16,28800,81000,14.5,28800,82800,15,28800,73800,12.5
2016-12-30,"peak","CHRISTMAS PEAK",63.26,48.19,55.72,28800,90000,17,28800,81000,14.5,28800,82800,15,28800,73800,12.5
2016-12-31,"peak","CHRISTMAS PEAK",80.49,55.82,68.16,28800,90000,17,28800,90000,17,28800,86400,16,28800,73800,12.5
2017-01-01,"peak","CHRISTMAS PEAK",80.49,55.82,68.16,32400,82800,14,32400,75600,12,32400,72000,11,32400,68400,10
2017-01-02,"peak","CHRISTMAS",83.51,61.51,72.51,28800,86400,16,32400,75600,12,32400,72000,11,32400,68400,10
2017-01-03,"peak","CHRISTMAS",84.52,69.75,77.13,32400,79200,13,32400,75600,12,32400,72000,11,32400,68400,10
2017-01-04,"regular","CHRISTMAS",77.17,59.76,68.47,32400,79200,13,32400,75600,12,32400,75600,12,32400,68400,10
2017-01-05,"regular","CHRISTMAS",74.25,NA,NA,32400,82800,14,32400,75600,12,32400,75600,12,32400,68400,10
2017-01-06,"regular","CHRISTMAS",78.75,53.01,65.88,32400,82800,14,32400,75600,12,32400,72000,11,32400,68400,10
2017-01-07,"regular","CHRISTMAS",69.36,42.85,56.11,32400,82800,14,32400,75600,12,32400,72000,11,32400,68400,10
2017-01-08,"regular","CHRISTMAS",52.33,35.28,43.81,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-09,"regular","CHRISTMAS",65.28,40.31,52.8,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-10,"regular","WINTER",70.36,47.71,59.04,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-11,"regular","WINTER",73.99,54.29,64.14,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-12,"regular","MARTIN LUTHER KING JUNIOR DAY",78.23,55.63,66.93,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-13,"regular","MARTIN LUTHER KING JUNIOR DAY",73.5,60.89,67.2,32400,82800,14,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-14,"regular","MARTIN LUTHER KING JUNIOR DAY",76.59,62,69.3,32400,82800,14,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-15,"regular","MARTIN LUTHER KING JUNIOR DAY",76.88,61.12,69,32400,82800,14,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-16,"regular","MARTIN LUTHER KING JUNIOR DAY",78.88,58.77,68.83,32400,79200,13,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-17,"value","MARTIN LUTHER KING JUNIOR DAY",79.43,57.47,68.45,32400,75600,12,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-18,"value","MARTIN LUTHER KING JUNIOR DAY",79.95,58.32,69.14,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-19,"value","MARTIN LUTHER KING JUNIOR DAY",79.92,57.4,68.66,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-20,"value","MARTIN LUTHER KING JUNIOR DAY",81.65,59.47,70.56,32400,75600,12,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-21,"value","WINTER",82.54,62.46,72.5,32400,82800,14,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-22,"value","WINTER",83.52,65.39,74.46,32400,79200,13,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-23,"value","WINTER",69.87,59.89,64.88,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-24,"value","WINTER",72.77,53.23,63,32400,75600,12,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-25,"value","WINTER",78.18,47.77,62.98,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-26,"value","WINTER",80,61.99,71,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-27,"value","WINTER",67.19,54.4,60.8,32400,75600,12,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-28,"value","WINTER",56.89,47.37,52.13,28800,86400,16,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-29,"value","WINTER",56.07,45.4,50.74,32400,82800,14,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-30,"value","WINTER",61.56,44.9,53.23,32400,75600,12,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-01-31,"value","WINTER",69.85,39.97,54.91,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-01,"value","WINTER",73.56,44.67,59.12,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-02,"value","WINTER",76.08,51.36,63.72,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-03,"value","WINTER",78.83,54,66.41,32400,79200,13,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-04,"value","WINTER",73.37,57.55,65.46,32400,82800,14,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-05,"value","WINTER",74.78,55.51,65.15,32400,79200,13,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-06,"value","WINTER",78.72,51.55,65.13,32400,75600,12,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-07,"value","WINTER",81.17,58.6,69.89,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-08,"value","WINTER",81.47,60.22,70.85,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-09,"value","WINTER",80.83,61.14,70.99,32400,72000,11,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-10,"value","WINTER",71.56,48.44,60,32400,79200,13,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-11,"value","WINTER",78.88,49.3,64.09,32400,82800,14,32400,75600,12,32400,72000,11,32400,70200,10.5
2017-02-12,"value","WINTER",80.56,53.02,66.79,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-13,"value","WINTER",76.59,62.13,69.36,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-14,"value","WINTER",80.63,58.31,69.47,32400,72000,11,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-15,"value","WINTER",80.4,63.08,71.74,32400,72000,11,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-16,"value","PRESIDENTS WEEK",69.87,51.37,60.62,32400,72000,11,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-17,"value","PRESIDENTS WEEK",74.93,43.76,59.35,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-18,"peak","PRESIDENTS WEEK",75.84,53.12,64.48,28800,86400,16,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-19,"peak","PRESIDENTS WEEK",79.92,61.91,70.91,28800,86400,16,32400,75600,12,32400,75600,12,32400,72000,11
2017-02-20,"peak","PRESIDENTS WEEK",81.61,54.98,68.3,32400,82800,14,32400,75600,12,32400,68400,10,32400,72000,11
2017-02-21,"regular","PRESIDENTS WEEK",77.52,60.73,69.13,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-22,"regular","PRESIDENTS WEEK",69.32,61.36,65.34,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-23,"regular","PRESIDENTS WEEK",75.83,61.64,68.74,32400,79200,13,32400,75600,12,32400,68400,10,32400,72000,11
2017-02-24,"regular","PRESIDENTS WEEK",81.82,65.38,73.6,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-25,"regular","PRESIDENTS WEEK",79.96,62.2,71.08,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-26,"regular","PRESIDENTS WEEK",76.12,55.55,65.84,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-27,"value","MARDI GRAS",84.25,55.16,69.71,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2017-02-28,"value","MARDI GRAS",85.04,65.64,75.34,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-01,"value","MARDI GRAS",85.39,64.44,74.91,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-02,"value","SPRING",83.07,63.86,73.47,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-03,"value","SPRING",73.09,56.04,64.57,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-04,"value","SPRING",74.08,50.84,62.46,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-05,"value","SPRING",74.02,59.55,66.79,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-06,"value","SPRING",75.25,58.57,66.91,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-07,"value","SPRING",77.62,57.36,67.49,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-08,"value","SPRING",80.78,60.24,70.51,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-09,"value","SPRING",82.58,61.18,71.88,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-10,"regular","SPRING",82.66,61.16,71.91,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-11,"regular","SPRING",82.13,59.14,70.63,28800,86400,16,32400,75600,12,32400,72000,11,32400,72000,11
2017-03-12,"regular","SPRING",76.48,62.61,69.55,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-13,"regular","SPRING",76.82,62.66,69.74,28800,82800,15,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-14,"regular","SPRING",66.85,55.06,60.96,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-15,"regular","SPRING",59.5,45.47,52.49,28800,82800,15,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-16,"regular","SPRING",63.25,39.06,51.16,28800,82800,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-17,"regular","SPRING",71.78,42.08,56.93,28800,82800,15,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-18,"regular","SPRING",76.62,47.49,62.06,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-19,"regular","SPRING",78.54,57.59,68.07,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-20,"regular","SPRING",75.92,47.28,61.6,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-21,"regular","SPRING",81.33,49.95,65.64,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-22,"regular","SPRING",84.79,56.96,70.88,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-23,"regular","SPRING",77.89,65.51,71.7,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-24,"regular","SPRING",77.81,60.71,69.26,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-25,"peak","SPRING",80.92,59.03,69.98,32400,86400,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-26,"peak","SPRING",82.46,59.51,70.99,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-27,"peak","SPRING",82.43,59.98,71.21,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-28,"peak","SPRING",84.91,59.52,72.22,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-29,"peak","SPRING",87.66,61.38,74.52,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2017-03-30,"peak","SPRING",86.15,63.52,74.84,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-03-31,"peak","SPRING",85.59,67.19,76.39,32400,82800,14,32400,75600,12,32400,75600,12,32400,75600,12
2017-04-01,"peak","SPRING",87.49,62.58,75.04,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-02,"peak","SPRING",89.82,61.16,75.49,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-03,"peak","SPRING",NA,NA,NA,28800,82800,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-04,"peak","SPRING",86.11,70.49,78.3,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-05,"peak","SPRING",92.04,67.24,79.64,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-06,"peak","SPRING",80.33,62.08,71.21,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-07,"peak","EASTER",72.92,53.62,63.27,28800,82800,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-08,"peak","EASTER",75.4,47.64,61.52,32400,86400,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-09,"peak","EASTER",80.63,50.36,65.5,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-10,"peak","EASTER",81.3,57.89,69.6,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-11,"peak","EASTER",82.36,58.71,70.54,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-12,"peak","EASTER",83.12,60.92,72.02,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-13,"peak","EASTER",81.56,62.21,71.89,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-14,"peak","EASTER",NA,NA,NA,28800,86400,16,32400,75600,12,32400,68400,10,32400,77400,12.5
2017-04-15,"peak","EASTER",83.76,62.68,73.22,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-16,"peak","EASTER",83.94,62.99,73.47,28800,82800,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-17,"peak","EASTER",83.65,61.33,72.49,28800,82800,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-18,"peak","EASTER",85.65,63.1,74.38,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-19,"regular","EASTER",84.86,64.65,74.76,28800,86400,16,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-20,"regular","EASTER",85.73,63.13,74.43,28800,82800,15,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-21,"regular","EASTER",86.89,59.92,73.41,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-22,"regular","EASTER",85.2,63.89,74.55,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-23,"regular","EASTER",84.93,70.56,77.75,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-24,"regular","EASTER",81.13,66.11,73.62,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-25,"regular","EASTER",80.87,58.54,69.71,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-26,"regular","SPRING",85.47,58.1,71.79,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-27,"regular","SPRING",93.17,65.99,79.58,32400,79200,13,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-28,"regular","SPRING",94.27,69.54,81.91,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-29,"regular","SPRING",91.72,72.91,82.32,32400,82800,14,32400,75600,12,32400,75600,12,32400,77400,12.5
2017-04-30,"regular","SPRING",NA,NA,NA,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-01,"regular","SPRING",88.86,71.57,80.22,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-02,"regular","SPRING",83.97,72.71,78.34,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-03,"regular","SPRING",88.43,67.47,77.95,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-04,"regular","SPRING",90.3,68.89,79.6,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-05,"regular","SPRING",77.06,66.8,71.93,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-06,"regular","SPRING",78.32,57.5,67.91,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-07,"regular","SPRING",84.41,52.73,68.57,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-08,"regular","SPRING",87.6,60.47,74.04,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-09,"regular","SPRING",89.6,62.4,76,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-10,"regular","SPRING",93.38,63.49,78.44,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-11,"regular","SPRING",93.59,64.83,79.21,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-12,"regular","SPRING",90.69,66.73,78.71,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-13,"regular","SPRING",81.81,68.18,75,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,79200,13
2017-05-14,"regular","SPRING",86.56,65.19,75.88,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-15,"regular","SPRING",89.41,68.35,78.88,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-16,"regular","SPRING",90.88,68.72,79.8,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-17,"regular","SPRING",90.61,71.07,80.84,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-18,"regular","SPRING",91.08,71.63,81.35,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-19,"regular","SPRING",89.87,73.69,81.78,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-20,"regular","SPRING",93.58,74.08,83.83,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,79200,13
2017-05-21,"regular","SPRING",89.87,72.13,81,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-22,"regular","SPRING",90.11,73.3,81.71,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-23,"regular","SPRING",89.98,72.48,81.23,32400,79200,13,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-24,"regular","SPRING",87.49,73.11,80.3,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,55800,7.5
2017-05-25,"regular","SPRING",84.74,68.79,76.77,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-26,"peak","SPRING",89.33,60.52,74.93,32400,82800,14,32400,75600,12,32400,77400,12.5,32400,77400,12.5
2017-05-27,"peak","MEMORIAL DAY",92.61,60.87,76.74,28800,86400,16,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-05-28,"peak","MEMORIAL DAY",92.39,64.46,78.43,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-05-29,"peak","MEMORIAL DAY",93.17,72.65,82.91,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-05-30,"peak","MEMORIAL DAY",92.76,73.96,83.36,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-05-31,"peak","SPRING",91.82,73.02,82.42,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-06-01,"peak","SPRING",91.36,71.7,81.53,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-06-02,"peak","SPRING",85.62,72.46,79.04,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-06-03,"peak","SPRING",85.32,71.27,78.29,28800,82800,15,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-06-04,"peak","SPRING",81.95,72.41,77.18,32400,79200,13,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-06-05,"peak","SPRING",81.67,73.79,77.73,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-06-06,"peak","SPRING",83.4,73.83,78.62,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
2017-06-07,"peak","SPRING",78.14,72.56,75.35,32400,82800,14,32400,75600,12,32400,77400,12.5,28800,82800,15
